ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
311C6344A9DEC2FB,electric_bike,55:11.7,59:04.1,Public Rack - Hyde Park Blvd & 55th St,768,Woodlawn Ave & 55th St,TA1307000164,41.795,-87.584113,41.795264,-87.596471,member
1BB16AF9B0C5453D,electric_bike,52:10.7,56:06.8,Public Rack - Hyde Park Blvd & 55th St,768,Woodlawn Ave & 55th St,TA1307000164,41.795,-87.584113,41.795264,-87.596471,member
401D836CCA504624,electric_bike,31:29.5,34:39.6,Southport Ave & Waveland Ave,13235,Sheffield Ave & Waveland Ave,TA1307000126,41.948226,-87.6640712,41.949399,-87.654529,member
09B39985EE17E7FD,classic_bike,36:42.8,39:44.6,Honore St & Division St,TA1305000034,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,41.903119,-87.673935,41.901315,-87.677409,member
D626654F18E20564,electric_bike,50:01.8,53:55.2,Western Ave & Walton St,KA1504000103,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,41.89841769,-87.68659602,41.901315,-87.677409,casual
E8C09264CA5D9709,classic_bike,03:41.3,26:14.1,Clarendon Ave & Gordon Ter,13379,Sheffield Ave & Waveland Ave,TA1307000126,41.95786652,-87.64950514,41.949399,-87.654529,member
44BCC750164E1D3C,electric_bike,19:28.8,58:46.6,State St & Chicago Ave,21544,Monticello Ave & Lawrence Ave,23108,41.8966172,-87.62857854,41.968204,-87.719547,member
E1423B3CCF84E402,classic_bike,31:56.9,37:06.2,Pine Grove Ave & Irving Park Rd,TA1308000022,Sheffield Ave & Waveland Ave,TA1307000126,41.954383,-87.648043,41.949399,-87.654529,member
42860CFA08E05D52,electric_bike,02:13.0,09:33.9,Milwaukee Ave & Wabansia Ave,13243,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,41.912616,-87.681391,41.901315,-87.677409,member
6D68C5C590753A08,electric_bike,21:53.4,30:41.7,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,41.901315,-87.677409,41.901315,-87.677409,member
26F601A4F5A4766B,classic_bike,23:58.0,27:36.0,Damen Ave & Pierce Ave,TA1305000041,Damen Ave & Division St,13136,41.9088152,-87.6771937,41.903266,-87.678435,member
F3746F987DF531F6,classic_bike,13:14.8,17:05.8,Leavitt St & North Ave,TA1308000005,Damen Ave & Division St,13136,41.910533,-87.682308,41.903266,-87.678435,member
3CEE8231A73539EF,electric_bike,08:05.0,14:12.5,Damen Ave & Cortland St,13133,Damen Ave & Division St,13136,41.915983,-87.677335,41.903266,-87.678435,member
CB9AC2A9BE1D11A4,classic_bike,28:25.6,31:59.3,Southport Ave & Wrightwood Ave,TA1307000113,Lincoln Ave & Diversey Pkwy,TA1307000064,41.928773,-87.663913,41.932225,-87.658617,member
45F1ED853B6B0428,electric_bike,20:29.0,24:10.5,Western Ave & Division St,13241,Damen Ave & Division St,13136,41.902893,-87.687275,41.903266,-87.678435,member
12461374290AC5E8,electric_bike,28:21.5,40:38.1,Talman Ave & Addison St,15632,Broadway & Sheridan Rd,13323,41.94663583,-87.69461476,41.952833,-87.649993,member
8E9B5196D47EDDBD,classic_bike,51:17.1,30:39.4,Racine Ave & Congress Pkwy,TA1306000025,Broadway & Sheridan Rd,13323,41.87464,-87.65703,41.952833,-87.649993,member
B8852E3AC6024F1F,electric_bike,52:20.1,53:03.6,Orleans St & Hubbard St,636,Orleans St & Hubbard St,636,41.890028,-87.636618,41.890028,-87.636618,member
F01D55A91CAF0E2D,electric_bike,51:45.3,08:47.9,Western Ave & Leland Ave,TA1307000140,Lincoln Ave & Diversey Pkwy,TA1307000064,41.9663998,-87.68870428,41.932225,-87.658617,member
2F3ECB6AA968B167,electric_bike,36:23.1,41:25.6,Elizabeth St & Fulton St,13197,Eckhart Park,13289,41.886827,-87.658937,41.89637337,-87.66098386,member
B9B3F3DB1CF631D2,classic_bike,11:29.3,40:11.1,Lincoln Park Conservatory,LP-,Millennium Park,13008,41.92393131,-87.63582453,41.8810317,-87.62408432,member
A6F00AF9B70C16F2,electric_bike,03:41.2,11:18.5,Elston Ave & Cortland St,TA1305000039,Damen Ave & Division St,13136,41.91643343,-87.66674638,41.903266,-87.678435,member
4644BDCC349B589A,electric_bike,02:49.2,21:28.2,Mies van der Rohe Way & Chicago Ave,13338,Lincoln Ave & Diversey Pkwy,TA1307000064,41.89694463,-87.62175769,41.932225,-87.658617,member
7E99FA6625AC388D,electric_bike,16:14.3,23:59.4,Oak Park & Wellington,318,Nordica Ave & Medill Ave,21378,41.934586,-87.7959613,41.92227,-87.80202,member
7CCAB44D431429FA,classic_bike,12:45.2,27:46.4,Clark St & Winnemac Ave,TA1309000035,Broadway & Sheridan Rd,13323,41.97334764,-87.66785547,41.952833,-87.649993,member
0AEFB735F714D0A9,electric_bike,28:59.4,31:56.1,Ashland Ave & Division St,13061,Damen Ave & Division St,13136,41.90345,-87.667747,41.903266,-87.678435,member
211D3102C587BB78,electric_bike,44:24.9,53:15.7,Sedgwick St & Huron St,TA1307000062,Daley Center Plaza,TA1306000010,41.894666,-87.638437,41.884241,-87.629634,member
FAA9D62DDEEB6F91,classic_bike,33:22.2,37:51.5,LaSalle St & Jackson Blvd,TA1309000004,Daley Center Plaza,TA1306000010,41.878166,-87.631929,41.884241,-87.629634,member
58F712F95C94D6CA,classic_bike,47:19.6,03:40.6,Ashland Ave & Grand Ave,13434,Michigan Ave & Pearson St,13034,41.891072,-87.666611,41.89766,-87.62351,member
4495413C47466275,classic_bike,05:00.6,12:19.5,Canal St & Adams St,13011,Daley Center Plaza,TA1306000010,41.879255,-87.639904,41.884241,-87.629634,member
526BF61074013678,electric_bike,17:37.9,19:14.7,State St & Chicago Ave,21544,Michigan Ave & Pearson St,13034,41.8966172,-87.62857854,41.89766,-87.62351,member
2457DACE375A2DE0,classic_bike,10:49.3,23:40.4,Franklin St & Monroe St,TA1309000007,Michigan Ave & Pearson St,13034,41.880317,-87.635185,41.89766,-87.62351,member
1CD0437E1341A739,classic_bike,16:09.7,33:12.3,Elston Ave & Cortland St,TA1305000039,Michigan Ave & Pearson St,13034,41.91643343,-87.66674638,41.89766,-87.62351,member
6C7FE4BE35008ED1,electric_bike,11:58.5,14:11.3,Dearborn St & Erie St,13045,Michigan Ave & Pearson St,13034,41.893992,-87.629318,41.89766,-87.62351,member
167550F67916F389,electric_bike,57:58.1,05:00.4,Wabash Ave & 9th St,TA1309000010,Daley Center Plaza,TA1306000010,41.870769,-87.625734,41.884241,-87.629634,member
9C5786469FA236F8,classic_bike,53:25.6,02:25.3,Clark St & Wellington Ave,TA1307000136,Southport Ave & Roscoe St,13071,41.93649682,-87.64753866,41.943739,-87.66402,member
61A1B5D66D87B27A,electric_bike,47:12.7,51:37.5,Financial Pl & Ida B Wells Dr,SL-010,Daley Center Plaza,TA1306000010,41.87502363,-87.63309404,41.884241,-87.629634,member
C5A7401431DE2110,electric_bike,22:44.0,25:06.5,Clark St & Schreiber Ave,KA1504000156,Clark St & Columbia Ave,RP-008,41.999245,-87.671249,42.00445063,-87.6724024,member
AB95364A0599A4E8,electric_bike,28:44.4,30:22.2,Southport Ave & Waveland Ave,13235,Southport Ave & Roscoe St,13071,41.948226,-87.6640712,41.943739,-87.66402,member
8C03FE6C91EF2A8F,classic_bike,29:57.3,33:39.2,Wacker Dr & Washington St,KA1503000072,Daley Center Plaza,TA1306000010,41.88314336,-87.63724208,41.884241,-87.629634,member
3790A4666C89B4C1,electric_bike,50:01.2,57:48.0,Damen Ave & Wellington Ave,13268,Southport Ave & Roscoe St,13071,41.93588,-87.67842,41.943739,-87.66402,member
354D0452A702D05E,classic_bike,08:21.1,29:11.5,Halsted St & Dickens Ave,13192,Michigan Ave & Pearson St,13034,41.919936,-87.64883,41.89766,-87.62351,member
E3443B602CAE4799,electric_bike,14:33.7,23:42.9,California Ave & Touhy Ave,24151,Michigan Ave & Pearson St,13034,42.0120368,-87.7004371,41.89766,-87.62351,member
32C11E67F5C0C51A,classic_bike,24:16.3,35:21.9,Mies van der Rohe Way & Chestnut St,15529,Daley Center Plaza,TA1306000010,41.89858665,-87.62191523,41.884241,-87.629634,member
D168010512BE8D5A,classic_bike,33:56.9,41:30.4,Clark St & Chicago Ave,13303,Daley Center Plaza,TA1306000010,41.89675,-87.63089,41.884241,-87.629634,member
75CEF53F9CBF02D4,classic_bike,32:30.5,36:02.5,Columbus Dr & Randolph St,13263,Daley Center Plaza,TA1306000010,41.884728,-87.619521,41.884241,-87.629634,member
936D63061D0B3301,classic_bike,26:57.6,52:26.4,Halsted St & 21st St,13162,Daley Center Plaza,TA1306000010,41.85377981,-87.64660299,41.884241,-87.629634,member
4F4D290AD4C71C67,electric_bike,10:18.7,19:39.8,Elizabeth St & Randolph St,23001,Daley Center Plaza,TA1306000010,41.884336,-87.658902,41.884241,-87.629634,member
04B038A3B0E9376B,classic_bike,20:30.4,31:09.7,Elizabeth St & Randolph St,23001,Daley Center Plaza,TA1306000010,41.884336,-87.658902,41.884241,-87.629634,member
68B802B490B07C7D,electric_bike,13:23.6,16:25.4,State St & Harrison St,SL-007,Daley Center Plaza,TA1306000010,41.874053,-87.627716,41.884241,-87.629634,member
EE452B7688782104,electric_bike,44:22.5,06:36.1,Paulina Ave & North Ave,TA1305000037,Southport Ave & Roscoe St,13071,41.90985465,-87.66993016,41.943739,-87.66402,member
B91C72CB41CB9844,electric_bike,43:10.0,57:40.9,Wood St & Augusta Blvd,657,Daley Center Plaza,TA1306000010,41.89916217,-87.67220867,41.884241,-87.629634,member
06519A5DA58026A6,electric_bike,34:03.3,53:01.3,Sheridan Rd & Columbia Ave,660,Southport Ave & Roscoe St,13071,42.004583,-87.661406,41.943739,-87.66402,member
BDA3B830E19A9D8F,electric_bike,10:17.3,15:37.9,Western Blvd & 48th Pl,594,Hoyne Ave & 47th St,KA1504000091,41.805661,-87.683392,41.808227,-87.67718,member
509CE16C6F81836A,classic_bike,01:07.2,15:50.1,Kedzie Ave & Foster Ave,KA1504000128,Sacramento Ave & Pratt Blvd,24147,41.975672,-87.709261,42.00404,-87.70473,member
F171359F30010DDF,classic_bike,43:33.1,48:08.9,Clybourn Ave & Division St,TA1307000115,Clark St & Elm St,TA1307000039,41.904613,-87.640552,41.902973,-87.63128,member
9509A07902C7E4B9,classic_bike,55:17.8,38:31.1,Clybourn Ave & Division St,TA1307000115,Clark St & Elm St,TA1307000039,41.904613,-87.640552,41.902973,-87.63128,member
60044A355445B309,classic_bike,36:51.9,40:38.5,Clybourn Ave & Division St,TA1307000115,Clark St & Elm St,TA1307000039,41.904613,-87.640552,41.902973,-87.63128,member
4BC0129DF7736A77,classic_bike,13:42.1,22:04.2,Halsted St & Wrightwood Ave,TA1309000061,Sheffield Ave & Wellington Ave,TA1307000052,41.929143,-87.649077,41.93625348,-87.6526621,member
EB02BF21FFB74446,classic_bike,48:17.6,57:56.1,Wolcott (Ravenswood) Ave & Montrose Ave,TA1307000144,Western Ave & Leland Ave,TA1307000140,41.961406,-87.676169,41.9663998,-87.68870428,member
3E5DDBDDA41A9634,classic_bike,29:05.8,35:37.9,Wabash Ave & Grand Ave,TA1307000117,Clark St & Elm St,TA1307000039,41.891466,-87.626761,41.902973,-87.63128,member
8DD9A89380883A09,classic_bike,30:42.4,37:56.1,Wabash Ave & Grand Ave,TA1307000117,Clark St & Elm St,TA1307000039,41.891466,-87.626761,41.902973,-87.63128,member
1C0105B2ACCCB147,classic_bike,27:52.2,35:00.6,Wabash Ave & Grand Ave,TA1307000117,Clark St & Elm St,TA1307000039,41.891466,-87.626761,41.902973,-87.63128,member
D06DBDE544FB2E08,classic_bike,29:32.7,36:42.3,Wabash Ave & Grand Ave,TA1307000117,Clark St & Elm St,TA1307000039,41.891466,-87.626761,41.902973,-87.63128,member
9A8434CE0849CAB7,classic_bike,31:46.9,38:49.9,Wabash Ave & Grand Ave,TA1307000117,Clark St & Elm St,TA1307000039,41.891466,-87.626761,41.902973,-87.63128,member
EE8A679546EF706B,classic_bike,37:54.2,44:00.8,Wabash Ave & Grand Ave,TA1307000117,Clark St & Elm St,TA1307000039,41.891466,-87.626761,41.902973,-87.63128,member
8D7276191F76F76A,classic_bike,00:02.9,12:28.3,Morgan St & Polk St,TA1307000130,Laflin St & Cullerton St,13307,41.871737,-87.65103,41.85491458,-87.66355991,member
A34B98ACCA6D1206,classic_bike,57:02.1,11:57.2,Michigan Ave & Washington St,13001,Clark St & Elm St,TA1307000039,41.88398406,-87.62468398,41.902973,-87.63128,member
2EA4924232D8A1AD,classic_bike,44:27.7,02:48.9,Eastlake Ter & Howard St,523,Sheridan Rd & Noyes St (NU),604,42.0192025,-87.66430289,42.058239,-87.677432,member
9E28DD1DDEB175B5,classic_bike,29:23.9,45:28.5,Eastlake Ter & Howard St,523,Sheridan Rd & Noyes St (NU),604,42.0192025,-87.66430289,42.058239,-87.677432,member
B152DB76FEC87F32,classic_bike,57:06.2,13:17.0,Eastlake Ter & Howard St,523,Sheridan Rd & Noyes St (NU),604,42.0192025,-87.66430289,42.058239,-87.677432,member
6E7E5682356DA115,electric_bike,36:20.3,53:42.7,Dearborn Pkwy & Delaware Pl,TA1307000128,Stave St & Armitage Ave,13266,41.898969,-87.629912,41.917741,-87.691392,member
F3A661A180C1C0BE,classic_bike,31:56.4,34:34.4,Michigan Ave & Washington St,13001,State St & Randolph St,TA1305000029,41.88398406,-87.62468398,41.88462107,-87.62783423,member
87E5417DC628A78D,classic_bike,41:10.1,51:11.1,Larrabee St & Kingsbury St,TA1306000009,State St & Randolph St,TA1305000029,41.897764,-87.642884,41.88462107,-87.62783423,member
21BD7EE0B9057709,electric_bike,02:36.2,10:19.9,State St & Randolph St,TA1305000029,State St & Randolph St,TA1305000029,41.88462107,-87.62783423,41.88462107,-87.62783423,member
589D79DDCF99C246,electric_bike,49:05.7,49:06.8,State St & Randolph St,TA1305000029,State St & Randolph St,TA1305000029,41.88462107,-87.62783423,41.88462107,-87.62783423,member
21560198A6CCAF09,electric_bike,37:47.9,42:21.0,State St & Randolph St,TA1305000029,State St & Randolph St,TA1305000029,41.88462107,-87.62783423,41.88462107,-87.62783423,casual
91DE277C01DB1A01,classic_bike,36:37.1,42:36.0,State St & Randolph St,TA1305000029,State St & Randolph St,TA1305000029,41.88462107,-87.62783423,41.88462107,-87.62783423,casual
131E733F66D96223,electric_bike,56:05.0,01:16.5,Stave St & Armitage Ave,13266,Stave St & Armitage Ave,13266,41.917741,-87.691392,41.917741,-87.691392,casual
95F67431FC567598,electric_bike,16:00.3,25:15.7,Stave St & Armitage Ave,13266,Stave St & Armitage Ave,13266,41.917741,-87.691392,41.917741,-87.691392,casual
01D489F0E6EACCF4,electric_bike,55:28.7,07:11.3,Ogden Ave & Chicago Ave,TA1305000020,Stave St & Armitage Ave,13266,41.89636246,-87.65406127,41.917741,-87.691392,member
8DEE16C2C803E3F5,electric_bike,37:04.8,52:11.5,Milwaukee Ave & Wabansia Ave,13243,State St & Randolph St,TA1305000029,41.912616,-87.681391,41.88462107,-87.62783423,member
4C691ABF77A04389,classic_bike,40:18.3,14:53.2,DuSable Lake Shore Dr & Monroe St,13300,State St & Randolph St,TA1305000029,41.880958,-87.616743,41.88462107,-87.62783423,member
D11E4CB829935F85,classic_bike,09:05.6,28:18.2,Michigan Ave & 18th St,13150,State St & Randolph St,TA1305000029,41.857926,-87.624336,41.88462107,-87.62783423,member
9F1736359AEB4262,electric_bike,07:15.9,23:14.9,Southport Ave & Belmont Ave,13229,Stave St & Armitage Ave,13266,41.93947775,-87.66374767,41.917741,-87.691392,member
DFBBD3AD0DDE6325,electric_bike,42:15.2,46:13.2,Spaulding Ave & Armitage Ave,15650,Stave St & Armitage Ave,13266,41.91710803,-87.71022096,41.917741,-87.691392,member
16379BF9C412DE42,classic_bike,45:16.8,08:00.8,Michigan Ave & Lake St,TA1305000011,Stave St & Armitage Ave,13266,41.886022,-87.624398,41.917741,-87.691392,member
FC4BDBE87934BFFC,classic_bike,09:27.4,22:27.8,Damen Ave & Grand Ave,TA1308000006,Stave St & Armitage Ave,13266,41.89239445,-87.67688513,41.917741,-87.691392,casual
B880D94CAC8FDA34,classic_bike,03:40.1,07:06.2,Columbus Dr & Randolph St,13263,State St & Randolph St,TA1305000029,41.884728,-87.619521,41.88462107,-87.62783423,member
B6735B3EDD0838F2,classic_bike,06:07.4,09:03.6,Columbus Dr & Randolph St,13263,State St & Randolph St,TA1305000029,41.884728,-87.619521,41.88462107,-87.62783423,member
E4FCA2FA454CA7F2,classic_bike,32:54.3,37:04.1,Columbus Dr & Randolph St,13263,State St & Randolph St,TA1305000029,41.884728,-87.619521,41.88462107,-87.62783423,member
F2EF00316DA8C1B1,classic_bike,32:40.6,47:10.7,Columbus Dr & Randolph St,13263,State St & Randolph St,TA1305000029,41.884728,-87.619521,41.88462107,-87.62783423,member
B45DFFEE9D99244B,classic_bike,29:47.1,33:38.2,Columbus Dr & Randolph St,13263,State St & Randolph St,TA1305000029,41.884728,-87.619521,41.88462107,-87.62783423,member
9801B813FE04C84D,electric_bike,44:41.0,52:19.1,Dearborn Pkwy & Delaware Pl,TA1307000128,State St & Randolph St,TA1305000029,41.8989073,-87.62994087,41.88462107,-87.62783423,member
DE12A15A20AE970A,classic_bike,21:12.2,26:12.7,Wabash Ave & Grand Ave,TA1307000117,State St & Randolph St,TA1305000029,41.891466,-87.626761,41.88462107,-87.62783423,member
A14671275628D6F1,classic_bike,31:52.7,37:02.0,Woodlawn Ave & 55th St,TA1307000164,Shore Dr & 55th St,TA1308000009,41.795264,-87.596471,41.795212,-87.580715,member
57CB6A0318C5A58E,classic_bike,43:44.7,54:28.7,Woodlawn Ave & 55th St,TA1307000164,Shore Dr & 55th St,TA1308000009,41.795264,-87.596471,41.795212,-87.580715,member
99380D9194B859C5,classic_bike,20:43.0,27:19.6,Green St & Randolph St*,chargingstx3,Clinton St & Jackson Blvd,638,41.88360166,-87.64862671,41.87831661,-87.64098108,member
74CE17A53A9B4558,electric_bike,35:36.1,38:04.4,Wabash Ave & Grand Ave,TA1307000117,Cityfront Plaza Dr & Pioneer Ct,13427,41.891466,-87.626761,41.890573,-87.622072,member
0F31F1698FD6C744,classic_bike,09:03.4,19:45.1,Larrabee St & Kingsbury St,TA1306000009,Clinton St & Jackson Blvd,638,41.897764,-87.642884,41.87831661,-87.64098108,member
535EB90AADF93835,classic_bike,17:02.2,19:32.5,Aberdeen St & Jackson Blvd,13157,Peoria St & Jackson Blvd,13158,41.87772613,-87.65478743,41.8776416,-87.64961779,member
8549B3BAFF9781A7,classic_bike,05:33.6,16:22.5,Larrabee St & Kingsbury St,TA1306000009,Clinton St & Jackson Blvd,638,41.897764,-87.642884,41.87831661,-87.64098108,member
BA12F28000670657,electric_bike,29:13.4,33:52.2,Kingsbury St & Kinzie St,KA1503000043,Clinton St & Jackson Blvd,638,41.88917683,-87.63850577,41.87831661,-87.64098108,member
D9EE244EA86F6970,classic_bike,16:38.5,49:18.8,Clark St & Wellington Ave,TA1307000136,Cityfront Plaza Dr & Pioneer Ct,13427,41.93649682,-87.64753866,41.890573,-87.622072,member
4F2FD997D8DED100,electric_bike,30:33.5,49:19.4,Clark St & Wellington Ave,TA1307000136,Cityfront Plaza Dr & Pioneer Ct,13427,41.93649682,-87.64753866,41.890573,-87.622072,member
8A0153FBA07C9F91,electric_bike,31:44.4,50:35.9,Clark St & Wellington Ave,TA1307000136,Cityfront Plaza Dr & Pioneer Ct,13427,41.93649682,-87.64753866,41.890573,-87.622072,member
0C639280F1BD91F6,classic_bike,25:26.4,28:28.1,Green St & Washington Blvd,13053,Peoria St & Jackson Blvd,13158,41.88318131,-87.64872462,41.8776416,-87.64961779,member
68682D51CA77E42E,electric_bike,52:26.0,57:20.7,Elizabeth St & Randolph St,23001,Green St & Madison St,TA1307000120,41.884336,-87.658902,41.88185933,-87.64926374,member
C7BB43128296C226,classic_bike,28:21.5,43:13.8,Halsted St & Clybourn Ave,331,Green St & Madison St,TA1307000120,41.909668,-87.648128,41.88185933,-87.64926374,member
B437E78F988CF567,electric_bike,37:14.4,42:38.5,Dearborn Pkwy & Delaware Pl,TA1307000128,Cityfront Plaza Dr & Pioneer Ct,13427,41.898969,-87.629912,41.890573,-87.622072,member
B3668D0796AC2879,classic_bike,34:03.6,50:17.1,Wells St & Elm St,KA1504000135,Clinton St & Jackson Blvd,638,41.903222,-87.634324,41.87831661,-87.64098108,member
381AB06FFDEA66F5,electric_bike,53:48.9,57:15.7,Desplaines St & Kinzie St,TA1306000003,Kingsbury St & Erie St,13265,41.88871604,-87.64444785,41.8939139,-87.6417358,member
7B159DAD3CF49453,electric_bike,18:31.5,27:10.0,Racine Ave & 15th St,13304,Racine Ave & Washington Blvd,654,41.861267,-87.656625,41.883073,-87.656952,member
E25A21B3DCA80053,classic_bike,41:58.7,54:52.3,Canal St & Monroe St,13056,State St & Harrison St,SL-007,41.8829056,-87.6397409,41.874053,-87.627716,member
82B86A4552B1DEDC,electric_bike,58:05.3,04:04.2,Canal St & Jackson Blvd,13138,Racine Ave & Washington Blvd,654,41.878125,-87.639968,41.883073,-87.656952,member
4EC3B566A19EFF2E,electric_bike,31:39.3,45:30.1,Damen Ave & Cortland St,13133,State St & Kinzie St,13050,41.915983,-87.677335,41.88937547,-87.62707651,member
37E528E6D899F918,electric_bike,19:11.8,22:19.6,Walsh Park,18067,Southport Ave & Clybourn Ave,TA1309000030,41.91461,-87.667968,41.9215759,-87.6664335,member
3158697D2C3FAAE4,classic_bike,21:40.9,27:18.8,Walsh Park,18067,Southport Ave & Clybourn Ave,TA1309000030,41.91461,-87.667968,41.9215759,-87.6664335,member
B4E0997F174067FD,electric_bike,57:07.2,02:28.5,Ashland Ave & Grace St,13319,Oakley Ave & Irving Park Rd,KA1504000158,41.950687,-87.6687,41.95434085,-87.68607962,member
4176DB446BE8C67E,electric_bike,55:08.5,05:28.5,Western Ave & Walton St,KA1504000103,Racine Ave & Washington Blvd,654,41.89841769,-87.68659602,41.883073,-87.656952,member
981394C049F14727,electric_bike,54:07.1,57:57.4,Greenview Ave & Diversey Pkwy,13294,Southport Ave & Clybourn Ave,TA1309000030,41.93258963,-87.66593635,41.9215759,-87.6664335,member
D2AC52404DCC6F71,classic_bike,30:54.1,36:48.7,State St & Randolph St,TA1305000029,State St & Kinzie St,13050,41.88462107,-87.62783423,41.88937547,-87.62707651,member
60EB51B1E4BDDC9F,classic_bike,31:48.6,36:13.2,Orleans St & Hubbard St,636,State St & Kinzie St,13050,41.890028,-87.636618,41.88937547,-87.62707651,member
7A32FF3E5F6D8E93,classic_bike,08:14.9,12:31.8,Orleans St & Hubbard St,636,State St & Kinzie St,13050,41.890028,-87.636618,41.88937547,-87.62707651,member
2B13443CDE847707,classic_bike,46:03.2,04:30.6,Canal St & Madison St,13341,Loomis St & Jackson Blvd,13206,41.882409,-87.639767,41.877945,-87.662007,member
E8A0784D969490DE,classic_bike,25:00.5,30:42.7,Halsted St & Fulton St,23003,Racine Ave & Washington Blvd,654,41.886871,-87.648089,41.883073,-87.656952,member
BCF6207454D5D8E2,electric_bike,38:56.6,46:26.4,Shields Ave & 28th Pl,15443,Rhodes Ave & 32nd St,13215,41.842733,-87.635491,41.836208,-87.613533,member
BB542803790F20C9,classic_bike,58:19.0,08:36.1,Larrabee St & Kingsbury St,TA1306000009,State St & Kinzie St,13050,41.897764,-87.642884,41.88937547,-87.62707651,member
CDCF590E4D09EC80,classic_bike,59:25.4,09:40.2,Larrabee St & Kingsbury St,TA1306000009,State St & Kinzie St,13050,41.897764,-87.642884,41.88937547,-87.62707651,member
6170D49AB4963058,classic_bike,44:56.6,53:39.1,Larrabee St & Kingsbury St,TA1306000009,State St & Kinzie St,13050,41.897764,-87.642884,41.88937547,-87.62707651,member
86DE8A07E62B2CE0,classic_bike,23:16.9,32:29.9,Larrabee St & Kingsbury St,TA1306000009,State St & Kinzie St,13050,41.897764,-87.642884,41.88937547,-87.62707651,member
1023A6880198C6C6,classic_bike,56:08.6,07:24.0,Larrabee St & Kingsbury St,TA1306000009,State St & Kinzie St,13050,41.897764,-87.642884,41.88937547,-87.62707651,member
5D2EC455305CB364,classic_bike,47:40.7,56:12.4,Larrabee St & Kingsbury St,TA1306000009,State St & Kinzie St,13050,41.897764,-87.642884,41.88937547,-87.62707651,member
6991E4E878644A24,electric_bike,29:16.9,43:26.1,Canal St & Jackson Blvd,13138,State St & Kinzie St,13050,41.878125,-87.639968,41.88937547,-87.62707651,member
7A5FC24D860A4DA5,classic_bike,41:08.2,02:38.5,Clarendon Ave & Gordon Ter,13379,Clarendon Ave & Gordon Ter,13379,41.95786652,-87.64950514,41.95786652,-87.64950514,member
AE3D243BDC209223,classic_bike,49:44.6,54:04.1,Indiana Ave & 31st St,TA1308000036,Rhodes Ave & 32nd St,13215,41.838842,-87.621857,41.836208,-87.613533,member
FCDFC522C0BF55B6,classic_bike,51:49.6,08:50.8,Green St & Randolph St*,chargingstx3,State St & Kinzie St,13050,41.88360166,-87.64862671,41.88937547,-87.62707651,casual
E98376B3EFD73B7C,classic_bike,42:37.5,47:54.7,MLK Jr Dr & 29th St,TA1307000139,Rhodes Ave & 32nd St,13215,41.842052,-87.617,41.836208,-87.613533,member
DF9F9465F4558C5A,electric_bike,32:08.8,37:51.5,Daley Center Plaza,TA1306000010,Federal St & Polk St,SL-008,41.884241,-87.629634,41.87207763,-87.62954377,member
7CA95FF9532FA93A,electric_bike,05:34.9,11:03.6,Daley Center Plaza,TA1306000010,Federal St & Polk St,SL-008,41.884241,-87.629634,41.87207763,-87.62954377,member
3264417F8BF7FE90,electric_bike,23:42.3,49:45.4,Canal St & Adams St,13011,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.879255,-87.639904,41.932588,-87.636427,member
AE38C8E08339CEB0,classic_bike,29:05.8,36:26.3,Canal St & Adams St,13011,Federal St & Polk St,SL-008,41.879255,-87.639904,41.87207763,-87.62954377,member
FF0AA1AF3C11D297,electric_bike,05:03.7,11:53.0,Canal St & Adams St,13011,Federal St & Polk St,SL-008,41.879255,-87.639904,41.87207763,-87.62954377,member
349619B127E31F1F,classic_bike,01:29.1,08:07.1,Broadway & Barry Ave,13137,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.93758232,-87.64409781,41.932588,-87.636427,member
BB44F20301B24999,classic_bike,29:04.3,32:50.0,Halsted St & 56th St,KA1503000011,Halsted St & 59th St,593,41.79292965,-87.64499006,41.787539,-87.644874,member
D632072E367D37A7,electric_bike,05:15.7,11:25.6,Ping Tom Park (East),20260,Federal St & Polk St,SL-008,41.8579886,-87.6319447,41.87207763,-87.62954377,member
C01E01838052669A,classic_bike,27:37.4,36:22.4,Canal St & Jackson Blvd,13138,Federal St & Polk St,SL-008,41.878125,-87.639968,41.87207763,-87.62954377,member
3B9C1D3F7DF47061,classic_bike,04:34.0,32:48.7,Lake Park Ave & 53rd St,KA1503000059,State St & 35th St,TA1307000129,41.79949429,-87.5864499,41.83103631,-87.62679756,member
6DD6864D0E17F80F,electric_bike,43:47.9,48:58.5,Michigan Ave & Jackson Blvd,TA1309000002,Federal St & Polk St,SL-008,41.8777679,-87.624164,41.87207763,-87.62954377,member
D43D3213A51E4114,classic_bike,51:47.5,57:58.4,Franklin St & Monroe St,TA1309000007,Federal St & Polk St,SL-008,41.880317,-87.635185,41.87207763,-87.62954377,member
0C4B66511055FD36,classic_bike,18:08.8,48:41.8,Streeter Dr & Grand Ave,13022,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.892278,-87.612043,41.932588,-87.636427,member
